layout,name,availability_stage,occupied,active,Date
2br,H25-2707,9,True,1,2024-08-27
3br,H25-4414,9,True,1,2024-08-27
studio,H25-3102,9,True,1,2024-08-27
studio,H25-3302,9,True,1,2024-08-27
studio,H25-2811,9,True,1,2024-08-27
studio,H25-2410,9,True,1,2024-08-27
studio,H25-2710,9,True,1,2024-08-27
studio,H25-3904,9,True,1,2024-08-27
studio,H25-1801,9,True,1,2024-08-27
2br,H25-5105,1,True,1,2024-08-27
studio,H25-2906,9,True,1,2024-08-27
1br,H25-1516,9,True,1,2024-08-27
studio,H25-2311,9,True,1,2024-08-27
studio,H25-4604,9,True,1,2024-08-27
2br,H25-3106,1,True,1,2024-08-27
1br,H25-1015,9,True,1,2024-08-27
1br,H25-2709,9,True,1,2024-08-27
1br,H25-4017,9,True,1,2024-08-27
1br,H25-2905,9,True,1,2024-08-27
2br,H25-2614,9,True,1,2024-08-27
2br,H25-4805,9,True,1,2024-08-27
2br,H25-4115,9,True,1,2024-08-27
2br,H25-3615,1,True,1,2024-08-27
studio,H25-4001,1,True,1,2024-08-27
1br,H25-3712,9,True,1,2024-08-27
1br,H25-1509,9,True,1,2024-08-27
1br,H25-3017,9,True,1,2024-08-27
1br,H25-3217,9,True,1,2024-08-27
1br,H25-3917,9,True,1,2024-08-27
1br,H25-3004,9,True,1,2024-08-27
1br,H25-2213,9,True,1,2024-08-27
1br,H25-2313,9,True,1,2024-08-27
1br,H25-1412,9,True,1,2024-08-27
1br,H25-2012,9,True,1,2024-08-27
1br,H25-1916,9,True,1,2024-08-27
1br,H25-4602,9,True,1,2024-08-27
2br,H25-5403,9,True,1,2024-08-27
2br,H25-5603,9,True,1,2024-08-27
2br,H25-4114,9,True,1,2024-08-27
2br,H25-2018,9,True,1,2024-08-27
2br,H25-2818,9,True,1,2024-08-27
2br,H25-3618,9,True,1,2024-08-27
2br,H25-4018,9,True,1,2024-08-27
2br,H25-4418,9,True,1,2024-08-27
2br,H25-3706,9,True,1,2024-08-27
2br,H25-4405,9,True,1,2024-08-27
2br,H25-5615,9,True,1,2024-08-27
2br,H25-5011,9,True,1,2024-08-27
2br,H25-5111,9,True,1,2024-08-27
3br,H25-5614,9,True,1,2024-08-27
studio,H25-4316,9,True,1,2024-08-27
studio,H25-4916,9,True,1,2024-08-27
studio,H25-5216,9,True,1,2024-08-27
studio,H25-3513,9,True,1,2024-08-27
studio,H25-1010,9,True,1,2024-08-27
studio,H25-1710,9,True,1,2024-08-27
studio,H25-0504,9,True,1,2024-08-27
studio,H25-4704,9,True,1,2024-08-27
studio,H25-4301,9,True,1,2024-08-27
studio,H25-2901,9,True,1,2024-08-27
studio,H25-0801,9,True,1,2024-08-27
studio,H25-3404,1,True,1,2024-08-27
1br,H25-4212,9,True,1,2024-08-27
1br,H25-4312,9,True,1,2024-08-27
1br,H25-1115,9,True,1,2024-08-27
1br,H25-4217,9,True,1,2024-08-27
1br,H25-5617,9,True,1,2024-08-27
1br,H25-1912,9,True,1,2024-08-27
1br,H25-2212,9,True,1,2024-08-27
2br,H25-4509,9,True,1,2024-08-27
2br,H25-1814,9,True,1,2024-08-27
2br,H25-5315,9,True,1,2024-08-27
2br,H25-3815,9,True,1,2024-08-27
studio,H25-1911,9,True,1,2024-08-27
studio,H25-4204,9,True,1,2024-08-27
studio,H25-1201,9,True,1,2024-08-27
studio,H25-1601,9,True,1,2024-08-27
studio,H25-4701,9,True,1,2024-08-27
2br,H25-5109,1,True,1,2024-08-27
1br,H25-3512,9,True,1,2024-08-27
1br,H25-0605,9,True,1,2024-08-27
1br,H25-2116,9,True,1,2024-08-27
2br,H25-5005,9,True,1,2024-08-27
studio,H25-1903,9,True,1,2024-08-27
3br,H25-4914,1,True,1,2024-08-27
1br,H25-5412,9,True,1,2024-08-27
1br,H25-5417,9,True,1,2024-08-27
1br,H25-1616,9,True,1,2024-08-27
studio,H25-4413,9,True,1,2024-08-27
studio,H25-2911,1,True,1,2024-08-27
studio,H25-2210,1,True,1,2024-08-27
studio,H25-3804,1,True,1,2024-08-27
1br,H25-5512,9,True,1,2024-08-27
1br,H25-1609,9,True,1,2024-08-27
1br,H25-2009,9,True,1,2024-08-27
1br,H25-3517,9,True,1,2024-08-27
1br,H25-5117,9,True,1,2024-08-27
1br,H25-3012,9,True,1,2024-08-27
2br,H25-2318,9,True,1,2024-08-27
2br,H25-2307,9,True,1,2024-08-27
2br,H25-4315,9,True,1,2024-08-27
studio,H25-3616,9,True,1,2024-08-27
studio,H25-4913,9,True,1,2024-08-27
studio,H25-5113,9,True,1,2024-08-27
studio,H25-1811,9,True,1,2024-08-27
studio,H25-3604,9,True,1,2024-08-27
studio,H25-4004,9,True,1,2024-08-27
studio,H25-4901,9,True,1,2024-08-27
studio,H25-0403,9,True,1,2024-08-27
studio,H25-1703,9,True,1,2024-08-27
studio,H25-2803,9,True,1,2024-08-27
1br,H25-1402,9,True,1,2024-08-27
studio,H25-3202,9,True,1,2024-08-27
studio,H25-5016,9,True,1,2024-08-27
2br,H25-3803,9,True,1,2024-08-27
studio,H25-2606,9,True,1,2024-08-27
2br,H25-3909,9,True,1,2024-08-27
2br,H25-4409,9,True,1,2024-08-27
2br,H25-5209,9,True,1,2024-08-27
2br,H25-5303,9,True,1,2024-08-27
2br,H25-5503,9,True,1,2024-08-27
2br,H25-5301,9,True,1,2024-08-27
2br,H25-3114,9,True,1,2024-08-27
studio,H25-3416,9,True,1,2024-08-27
2br,H25-3714,9,True,1,2024-08-27
2br,H25-4014,9,True,1,2024-08-27
2br,H25-3218,9,True,1,2024-08-27
2br,H25-5318,9,True,1,2024-08-27
2br,H25-4206,9,True,1,2024-08-27
studio,H25-5116,9,True,1,2024-08-27
studio,H25-5513,9,True,1,2024-08-27
studio,H25-1510,9,True,1,2024-08-27
studio,H25-1910,9,True,1,2024-08-27
studio,H25-2110,9,True,1,2024-08-27
studio,H25-4104,1,True,1,2024-08-27
studio,H25-3301,9,True,1,2024-08-27
studio,H25-3501,1,True,1,2024-08-27
studio,H25-0401,9,True,1,2024-08-27
studio,H25-1701,9,True,1,2024-08-27
studio,H25-5001,9,True,1,2024-08-27
